Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T00:48:34.252931,206,254,1022,17.860194174757282,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T00:48:35.548865,93,111,768,29.729032258064517,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T00:48:36.905307,221,282,1220,19.873303167420815,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T00:48:38.234299,234,272,1110,17.076923076923077,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T00:48:39.429747,53,75,535,36.339622641509436,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T00:48:40.620039,244,282,954,14.075409836065573,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T00:48:41.980443,110,95,298,9.752727272727272,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T00:48:43.162336,53,55,156,10.59622641509434,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T01:18:44.467495,396,442,2252,20.472727272727276,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T01:18:45.642982,166,192,1103,23.920481927710842,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T01:18:46.821473,469,623,3164,24.286567164179107,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T01:18:47.993815,497,632,5652,40.9400402414487,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T01:18:49.192674,212,247,987,16.760377358490565,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T01:18:50.381416,221,254,1022,16.64796380090498,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T01:18:51.536475,98,111,768,28.212244897959184,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T01:18:52.745393,229,282,1220,19.179039301310045,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T01:18:54.041404,245,272,1110,16.310204081632655,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T01:18:55.251849,51,75,535,37.76470588235294,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T01:18:56.436931,241,282,954,14.250622406639005,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T01:18:57.644084,75,95,298,14.304,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T01:18:58.828503,65,55,156,8.64,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T01:49:00.089129,370,442,2252,21.911351351351353,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T01:49:01.419672,165,192,1103,24.065454545454546,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T01:49:02.598267,462,623,3164,24.654545454545456,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T01:49:03.778775,486,632,5652,41.86666666666667,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T01:49:04.967681,215,247,987,16.526511627906977,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T01:49:06.335017,225,254,1022,16.352,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T01:49:07.465516,106,111,768,26.08301886792453,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T01:49:08.829387,263,282,1220,16.69961977186312,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T01:49:10.139193,222,272,1110,18.0,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T01:49:11.333265,51,75,535,37.76470588235294,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T01:49:12.534328,284,282,954,12.092957746478875,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T01:49:13.721441,78,95,298,13.753846153846153,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T01:49:14.914449,58,55,156,9.682758620689656,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T02:19:16.264390,384,442,2252,21.1125,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T02:19:17.438500,187,192,1103,21.23422459893048,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T02:19:18.779678,458,623,3164,24.86986899563319,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T02:19:19.970050,488,632,5652,41.69508196721311,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T02:19:21.182737,203,247,987,17.50344827586207,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T02:19:22.385717,217,254,1022,16.95483870967742,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T02:19:23.545924,99,111,768,27.92727272727273,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T02:19:24.736302,227,282,1220,19.348017621145374,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T02:19:25.909254,229,272,1110,17.44978165938865,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T02:19:27.096836,51,75,535,37.76470588235294,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T02:19:28.438037,254,282,954,13.521259842519687,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T02:19:29.653069,77,95,298,13.932467532467532,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T02:19:30.842870,46,55,156,12.208695652173912,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T02:49:32.219333,368,442,2252,22.030434782608697,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T02:49:33.396222,160,192,1103,24.8175,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T02:49:34.576540,458,623,3164,24.86986899563319,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T02:49:35.762620,477,632,5652,42.656603773584905,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T02:49:37.135315,190,247,987,18.701052631578946,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T02:49:38.346678,200,254,1022,18.396,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T02:49:39.500953,94,111,768,29.41276595744681,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T02:49:40.692508,227,282,1220,19.348017621145374,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T02:49:41.843447,218,272,1110,18.3302752293578,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T02:49:43.196670,48,75,535,40.125,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T02:49:44.566796,222,282,954,15.470270270270271,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T02:49:45.755053,83,95,298,12.925301204819277,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T02:49:46.944264,49,55,156,11.461224489795919,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T03:19:48.364474,414,442,2252,19.582608695652176,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T03:19:49.684006,164,192,1103,24.21219512195122,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T03:19:50.846377,465,623,3164,24.49548387096774,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T03:19:52.003013,465,632,5652,43.7574193548387,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T03:19:53.217530,204,247,987,17.41764705882353,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T03:19:54.419513,213,254,1022,17.27323943661972,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T03:19:55.566699,88,111,768,31.418181818181818,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T03:19:56.754581,231,282,1220,19.012987012987015,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T03:19:58.078911,211,272,1110,18.938388625592417,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T03:19:59.289933,48,75,535,40.125,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T03:20:00.634913,220,282,954,15.610909090909093,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T03:20:01.999488,66,95,298,16.254545454545454,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T03:20:03.186928,55,55,156,10.210909090909091,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T03:50:04.647040,378,442,2252,21.44761904761905,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T03:50:05.817971,154,192,1103,25.784415584415584,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T03:50:07.146977,441,623,3164,25.82857142857143,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T03:50:08.490592,473,632,5652,43.017336152219876,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T03:50:09.679634,221,247,987,16.077828054298642,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T03:50:11.042254,229,254,1022,16.066375545851532,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T03:50:12.371503,98,111,768,28.212244897959184,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T03:50:13.582270,252,282,1220,17.428571428571427,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T03:50:14.728145,215,272,1110,18.58604651162791,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T03:50:15.919234,47,75,535,40.97872340425532,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T03:50:17.115823,255,282,954,13.468235294117648,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T03:50:18.459507,101,95,298,10.62178217821782,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T03:50:19.666097,57,55,156,9.852631578947367,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T04:20:21.125887,408,442,2252,19.87058823529412,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T04:20:22.450913,153,192,1103,25.952941176470585,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T04:20:23.660901,435,623,3164,26.184827586206897,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T04:20:25.045648,462,632,5652,44.04155844155844,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T04:20:26.415811,219,247,987,16.224657534246575,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T04:20:27.787023,229,254,1022,16.066375545851532,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T04:20:29.085808,90,111,768,30.72,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T04:20:30.456810,231,282,1220,19.012987012987015,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T04:20:31.773095,219,272,1110,18.246575342465754,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T04:20:33.127235,51,75,535,37.76470588235294,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T04:20:34.316791,290,282,954,11.842758620689656,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T04:20:35.506645,57,95,298,18.821052631578944,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T04:20:36.881521,49,55,156,11.461224489795919,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T04:50:38.366042,343,442,2252,23.636151603498543,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T04:50:39.549790,152,192,1103,26.123684210526314,20.68125
